playerId,shortName,team,position,height,foot,age,value,marketValue,minutesPlayed,goals,X_pass_mean,X_pass_std,Y_pass_mean,Y_pass_std,forward_passes,smart_passes,pass_end_z1,pass_end_z2,pass_end_z3,pass_end_z4,pass_end_z5,pass_end_z6,pass_end_z7,pass_end_z8,pass_end_z9,pass_reception_z1,pass_reception_z2,pass_reception_z3,pass_reception_z4,pass_reception_z5,pass_reception_z6,pass_reception_z7,pass_reception_z8,pass_reception_z9,dribble_z1,dribble_z2,dribble_z3,dribble_z4,dribble_z5,dribble_z6,dribble_z7,dribble_z8,dribble_z9,cross_z1,cross_z2,cross_z3,cross_z4,shot_z1,shot_z2,shot_z3,shot_z4,shot_wleft,shot_wright,shot_whead,defense_z1,defense_z2,defense_z3,defense_z4,defense_z5,defense_z6,defense_z7,defense_z8,defense_z9,defense_z10,defense_z11,defense_z12,clearances_per90,interceptions_per90,tackles_per90,loose_ball_won_per90,final_third_recovery_per90,air_success,headers_per90,ABCD,BACD,BCAD,BCDA,ABAB,BABA,ABAC,BABC,BCBA,ABCA,BACB,BCAB,ABCB,BACA,BCAC,flow_centrality
221376,M. Steinmann,Hamburger SV,Midfielder,189,right,23,800000," $800,000 ",599,0,5.072900158,7.748081851,9.987321712,14.19422522,0.471354167,0,0.223564955,0.157099698,0.196374622,0.102719033,0.096676737,0.111782477,0.027190332,0.01510574,0.039274924,0.175115207,0.387096774,0.142857143,0.069124424,0.101382488,0.105990783,0.00921659,0.004608295,0.004608295,0,0.171714763,0.515144289,0.343429526,0,0,0,0,0,0,0,0,0,0,0.300500835,0.150250417,0,0.666666667,0.333333333,0,0.047619048,0.035714286,0.035714286,0.261904762,0.178571429,0.107142857,0.119047619,0.095238095,0.095238095,0,0.011904762,0.011904762,0.450751252,7.061769616,2.404006678,1.202003339,2.25375626,0.489795918,8.414023372,18.48080134,14.87479132,12.77128548,11.56928214,0.601001669,0.150250417,1.803005008,3.005008347,2.103505843,1.803005008,2.404006678,1.202003339,3.606010017,1.202003339,2.704507513,0.432166742
221411,P. Max,Augsburg,Defender,177,left,24,15000000," $15,000,000 ",2960,1,4.615616911,8.776280336,7.379637619,14.0695283,0.410652921,0.007109005,0.291469194,0.127962085,0.014218009,0.221563981,0.073459716,0.014218009,0.1007109,0.088862559,0.024881517,0.419235512,0.003699137,0.001233046,0.356350185,0.007398274,0.002466091,0.203452528,0.002466091,0.003699137,0.222972973,0,0,0.055743243,0,0,0.055743243,0,0,4.256756757,0.121621622,1.003378378,0,0.304054054,0.182432432,0,0,0.8125,0.1875,0,0.287719298,0.028070175,0.003508772,0.38245614,0.003508772,0,0.203508772,0.010526316,0.003508772,0.073684211,0.003508772,0,1.641891892,3.375,1.307432432,0.699324324,0.638513514,0.449275362,2.493243243,6.111486486,5.168918919,4.89527027,6.658783784,0.121621622,0.212837838,0.881756757,2.25,1.550675676,0.72972973,1.216216216,1.064189189,1.216216216,0.942567568,2.25,0.385690575
221452,V. Grifo,Borussia M'gladbach,Midfielder,180,right,25,7500000," $7,500,000 ",752,0,4.912337662,7.667189756,8.261363636,13.07283663,0.391534392,0.033444816,0.153846154,0.093645485,0.053511706,0.20735786,0.113712375,0.100334448,0.090301003,0.076923077,0.046822742,0.209059233,0.066202091,0.041811847,0.317073171,0.104529617,0.059233449,0.149825784,0.010452962,0.041811847,0.219414894,0,0,0.219414894,0,0.219414894,0.438829787,0.219414894,0,0.957446809,0.718085106,0.478723404,0.119680851,0.598404256,0.598404256,0.119680851,0,0.090909091,0.909090909,0,0.212765957,0.042553191,0,0.29787234,0,0.063829787,0.14893617,0.021276596,0.021276596,0.14893617,0.021276596,0.021276596,0.359042553,2.872340426,1.196808511,0.598404255,1.555851064,0.375,3.111702128,11.25,10.7712766,11.0106383,15.79787234,0.478723404,0.718085106,2.632978723,3.231382979,1.675531915,1.316489362,1.914893617,2.513297872,1.436170213,2.513297872,4.188829787,0.374501108
222220,A. Robertson,Liverpool,Defender,178,left,24,25000000," $25,000,000 ",1943,1,6.09958314,8.365758069,9.305697082,11.8501268,0.404554588,0.002386635,0.235481305,0.125696102,0.008750994,0.361177407,0.071599045,0.00318218,0.122513922,0.018297534,0.010342084,0.320882852,0.007640068,0.000848896,0.487266553,0.004244482,0,0.177419355,0.000848896,0.000848896,0.169840453,0,0,0.339680906,0,0,0,0,0,3.659289758,0,1.019042717,0,0.231600618,0.277920741,0.046320123,0,1,0,0,0.319587629,0.020618557,0.005154639,0.293814433,0.010309278,0.010309278,0.201030928,0.020618557,0.005154639,0.103092784,0.005154639,0.005154639,1.5748842,4.493051981,1.296963459,1.065362841,1.065362841,0.525,4.585692229,22.51158003,16.21204323,16.81420484,21.72413793,1.482243953,1.5748842,5.697375193,10.46834792,4.307771487,2.408646423,3.798250129,2.593926917,4.029850746,5.975295934,10.2367473,0.498142186
222766,Bruno Gaspar,Fiorentina,Defender,176,right,25,0, $- ,772,0,5.45157385,8.450824809,6.63559322,10.38549767,0.451111111,0.002638522,0.005277045,0.113456464,0.253298153,0.002638522,0.052770449,0.353562005,0.005277045,0.036939314,0.126649077,0,0.024861878,0.367403315,0.002762431,0.011049724,0.444751381,0,0.002762431,0.14640884,0,0,0.204015544,0,0,0.204015544,0,0,0.408031088,0,2.564766839,0,2.215025907,0.116580311,0,0,0,0,1,0,0,0.015748031,0.322834646,0,0.023622047,0.299212598,0,0.015748031,0.212598425,0,0.007874016,0.102362205,1.981865285,3.847150259,2.098445596,1.865284974,1.748704663,0.363636364,3.847150259,13.40673575,13.63989637,15.73834197,15.27202073,0.466321244,0.816062176,3.264248705,5.012953368,2.797927461,1.865284974,3.147668394,2.331606218,3.847150259,3.497409326,4.313471503,0.491727646
222770,Nelson Semedo,Barcelona,Defender,177,right,24,30000000," $30,000,000 ",1489,0,5.301616915,7.649392271,7.19340796,10.49653542,0.408713693,0.00234192,0.011709602,0.108899297,0.31264637,0.00117096,0.053864169,0.354800937,0.003512881,0.019906323,0.093676815,0,0.014048531,0.406130268,0,0.007662835,0.434227331,0,0.002554278,0.135376756,0,0,0.86543745,0,0,0.961597168,0.096159716,0,0.192319434,0,0.967092008,0,0.785762257,0.120886501,0,0,0.060443251,0,1,0,0,0.049689441,0.273291925,0.01863354,0.01863354,0.204968944,0,0.037267081,0.267080745,0,0.00621118,0.124223602,1.20886501,3.56615178,1.994627267,0.906648758,1.450638012,0.5,1.571524513,21.75957018,17.5889859,17.89120215,19.64405641,1.027535259,0.664875756,4.956346541,6.588314305,4.110141034,1.571524513,3.324378778,2.055070517,4.533243788,5.500335796,5.802552048,0.474987778
223516,R. Bauer,Werder Bremen,Defender,183,right,23,2500000," $2,500,000 ",948,0,5.997340426,9.918979016,8.492021277,14.32037611,0.524475524,0,0.020833333,0.229166667,0.25,0.038690476,0.06547619,0.267857143,0.008928571,0.020833333,0.0625,0.003745318,0.052434457,0.5917603,0,0.02247191,0.29588015,0,0,0.033707865,0,0,0.189873418,0,0,0,0,0,0,0,1.329113924,0,0.189873418,0.189873418,0,0,0,0,1,0,0,0.107438017,0.297520661,0,0.074380165,0.330578512,0.008264463,0,0.140495868,0,0,0.041322314,1.518987342,5.126582278,1.993670886,1.898734177,0.664556962,0.352941176,4.367088608,8.544303797,9.018987342,9.303797468,7.594936709,0.189873418,0.284810127,2.278481013,1.234177215,1.898734177,1.424050633,1.139240506,0.664556962,2.088607595,2.373417722,1.803797468,0.403152808
223560,L. Oztunali,Mainz 05,Midfielder,184,right,22,5500000," $5,500,000 ",1754,0,2.563247863,5.543807931,3.888034188,8.885274507,0.308203991,0.036253776,0.021148036,0.054380665,0.229607251,0.033232628,0.132930514,0.214501511,0.048338369,0.057401813,0.157099698,0.010075567,0.027707809,0.196473552,0.017632242,0.090680101,0.365239295,0.025188917,0.055415617,0.211586902,0,0.149986841,0.749934215,0,0.149986841,0.749934215,0,0,1.649855276,0.102622577,0.820980616,0.102622577,0.769669327,0.461801596,0.051311288,0.102622577,0.66704675,0.32,0.68,0,0.020408163,0.006802721,0.088435374,0.006802721,0.040816327,0.299319728,0.040816327,0.088435374,0.204081633,0.027210884,0.020408163,0.156462585,0.102622577,2.103762828,0.872291904,0.872291904,1.641961231,0.327586207,2.924743444,3.437856328,3.38654504,3.591790194,5.798175599,0.359179019,0.256556442,0.307867731,1.02622577,0.513112885,0.359179019,0.564424173,0.974914481,0.513112885,0.718358039,1.385404789,0.282197086
224080,G. Maripan,Deportivo Alaves,Defender,193,right,24,1500000," $1,500,000 ",1516,0,5.121247113,8.772280901,8.364896074,13.42789319,0.642201835,0.002785515,0.295264624,0.256267409,0.150417827,0.136490251,0.050139276,0.058495822,0.013927577,0,0.013927577,0.539534884,0.260465116,0.111627907,0.027906977,0.03255814,0.018604651,0,0.009302326,0,0.267150396,0.200362797,0,0.066787599,0,0,0,0,0,0,0,0,0,0,0,0.118733509,0,0,0,1,0.30625,0.20625,0.03125,0.225,0.0875,0.05,0.05,0.025,0.00625,0,0.00625,0.00625,4.571240106,7.183377309,1.959102902,1.246701847,0.059366755,0.5,4.927440633,6.055408971,5.580474934,5.877308707,4.808707124,0.059366755,0,1.187335092,0.593667546,1.306068602,0.415567282,0.356200528,0.653034301,1.662269129,1.009234828,0.593667546,0.29773516
224593,J. Kimmich,Bayern Munchen,Defender,176,right,23,55000000," $55,000,000 ",2332,1,6.296256299,8.529116837,10.79661627,14.70583099,0.435275081,0.012875536,0.033108522,0.178418148,0.244635193,0.01532802,0.081545064,0.255671367,0.006744329,0.038626609,0.103617413,0.00132626,0.025198939,0.413793103,0.00066313,0.020557029,0.391246684,0.00132626,0.00729443,0.138594164,0,0,0.330801273,0,0.082700319,0.661602548,0,0.082700319,0.496201912,0.038593482,3.743567753,0,1.35077187,0.154373928,0,0.038593482,0.115780446,0.125,0.75,0.125,0.014285714,0.047619048,0.271428571,0.004761905,0.019047619,0.276190476,0.019047619,0.014285714,0.19047619,0,0.019047619,0.123809524,0.656089194,3.782161235,1.35077187,1.234991424,1.505145798,0.5,3.820754717,23.54202401,22.30703259,22.61578045,26.66809605,0.849056604,1.15780446,5.094339623,6.483704974,3.975128645,3.203259005,3.589193825,3.589193825,4.438250429,4.785591767,7.37135506,0.568863442
224677,J. Weigl,Borussia Dortmund,Midfielder,186,right,22,30000000," $30,000,000 ",1941,1,5.493439817,7.260725595,12.44552196,15.16411453,0.533333333,0.005819593,0.151309408,0.151309408,0.150339476,0.150339476,0.135790495,0.155189137,0.025218235,0.006789525,0.028128031,0.081967213,0.32408575,0.114754098,0.107187894,0.244640605,0.113493064,0.00630517,0.001261034,0.00630517,0.064914992,0.064914992,0.064914992,0.129829985,0.064914992,0.259659969,0,0,0,0,0.27820711,0.046367852,0,0.231839258,0,0,0,0,1,0,0.039473684,0.035087719,0.074561404,0.131578947,0.144736842,0.179824561,0.114035088,0.131578947,0.118421053,0.004385965,0.013157895,0.013157895,1.298299845,5.42503864,1.808346213,1.576506955,1.391035549,0.545454545,4.683153014,16.64605873,17.43431221,15.57959815,11.68469861,0.649149923,0.602782071,3.616692427,4.034003091,5.100463679,3.338485317,2.27202473,2.318392581,5.517774343,3.477588872,4.173106646,0.435412466
224680,M. Wolf,Eintracht Frankfurt,Midfielder,187,right,23,10000000," $10,000,000 ",2369,5,4.045555556,8.280124291,4.775555556,9.886327931,0.373333333,0.024137931,0.022413793,0.082758621,0.262068966,0.027586207,0.074137931,0.246551724,0.031034483,0.077586207,0.113793103,0.022590361,0.027108434,0.290662651,0.019578313,0.055722892,0.376506024,0.022590361,0.034638554,0.15060241,0.059006853,0.059006853,1.062123347,0,0.059006853,0.472054822,0,0,1.003116497,0.22794428,1.709582102,0.075981427,0.987758548,0.645842128,0.11397214,0.11397214,0.227944281,0.137931034,0.827586207,0.034482759,0.018248175,0.01459854,0.178832117,0.04379562,0.051094891,0.259124088,0.054744526,0.047445255,0.171532847,0.00729927,0.040145985,0.113138686,0.721823554,4.254959899,1.025749261,1.101730688,1.481637822,0.188679245,2.849303504,5.62262558,5.090755593,5.888560574,7.446179823,0.151962854,0.265934994,1.139721401,2.203461376,1.367665682,0.683832841,0.759814268,0.835795694,0.759814268,1.443647108,1.937526382,0.331999411
224801,I. Bebou,Hannover 96,Forward,183,right,24,8500000," $8,500,000 ",2142,5,2.744530245,6.318524086,3.792149292,9.070442797,0.363166954,0.030092593,0.134259259,0.074074074,0.122685185,0.099537037,0.085648148,0.138888889,0.127314815,0.106481481,0.078703704,0.116772824,0.063694268,0.097664544,0.201698514,0.093418259,0.159235669,0.108280255,0.042462845,0.116772824,0.663548439,0.221182814,0.442365625,0.516093231,0.147455208,0.589820833,0.442365625,0.147455208,0.589820833,0.882352941,1.176470588,0.25210084,0.546218487,0.966386555,0.420168067,0.504201681,0.12605042,0.104166667,0.8125,0.083333333,0.061904762,0.028571429,0.047619048,0.138095238,0.052380952,0.152380952,0.10952381,0.052380952,0.147619048,0.071428571,0.047619048,0.09047619,0.336134454,3.151260504,1.092436975,1.848739496,1.638655462,0.523076923,6.806722689,2.81512605,3.487394958,3.907563025,5.25210084,0.042016807,0,0.588235294,0.966386555,0.630252101,0.168067227,0.462184874,0.630252101,0.882352941,0.924369748,0.966386555,0.290518068
224896,G. Holtmann,Mainz 05,Midfielder,183,left,23,2000000," $2,000,000 ",881,2,2.705882353,6.44387086,4.204481793,10.06613096,0.347670251,0.010309278,0.273195876,0.108247423,0.015463918,0.31443299,0.092783505,0.005154639,0.067010309,0.082474227,0.020618557,0.315555556,0.008888889,0,0.408888889,0.013333333,0.013333333,0.208888889,0.013333333,0.017777778,0.788065509,0.262688502,0,1.050754014,0,0,1.576131022,0,0,3.064699205,0,1.838819523,0,1.225879681,0.612939842,0,0.10215664,0.789473684,0.157894737,0.052631579,0.254716981,0.028301887,0,0.188679245,0.009433962,0.028301887,0.283018868,0.018867925,0.028301887,0.113207547,0.009433962,0.037735849,0.919409762,3.984108967,1.225879682,0.919409762,1.634506243,0.36,3.473325766,5.107832009,4.086265607,4.494892168,6.538024972,0,0.20431328,0.612939841,1.328036322,0.715096481,0.20431328,0.715096481,0.612939841,0.715096481,0.817253121,1.328036322,0.336235647
224965,R. Framberger,Augsburg,Defender,179,right,22,750000," $750,000 ",696,0,4.163732394,8.606606388,4.943661972,10.68336963,0.47601476,0.016666667,0.005555556,0.105555556,0.211111111,0,0.055555556,0.238888889,0.016666667,0.077777778,0.266666667,0.005,0.01,0.305,0,0,0.39,0,0,0.29,0,0.344827586,0.172413793,0,0.172413793,0.344827586,0,0,0,0,2.844827586,0,2.327586207,0,0,0,0.129310345,0,1,0,0,0.064935065,0.220779221,0,0.025974026,0.298701299,0.012987013,0.038961039,0.194805195,0,0.012987013,0.12987013,1.551724138,3.75,1.939655172,0.905172414,1.681034483,0.583333333,3.232758621,5.560344828,4.00862069,5.301724138,8.793103448,0.129310345,0.387931034,0.517241379,1.939655172,0.905172414,0.25862069,0.905172414,0.646551724,0.646551724,0.775862069,1.681034483,0.356503484
224971,E. Thommy,Stuttgart,Midfielder,174,right,23,5000000," $5,000,000 ",1140,2,3.34223301,7.224190688,4.637135922,10.04875742,0.370056497,0.015384615,0.138461538,0.073076923,0.103846154,0.138461538,0.076923077,0.130769231,0.107692308,0.073076923,0.107692308,0.117647059,0.076124567,0.079584775,0.211072664,0.093425606,0.152249135,0.093425606,0.041522491,0.134948097,0.473684211,0,0.157894737,0.157894737,0,0.315789474,0.157894737,0.157894737,0.157894737,0.947368421,1.263157895,0.789473684,0.947368421,1.026315789,0.47368421,0.157894737,0.157894737,0.043478261,0.913043478,0.043478261,0.075,0.016666667,0.108333333,0.141666667,0.041666667,0.108333333,0.158333333,0.041666667,0.141666667,0.058333333,0.008333333,0.1,0.315789474,3.947368421,0.789473684,1.184210526,2.210526316,0.214285714,3.789473684,3.789473684,4.5,5.210526316,6.315789474,0.473684211,0.394736842,0.789473684,1.5,1.026315789,0.868421053,0.710526316,0.868421053,1.105263158,0.947368421,1.657894737,0.342587051
225022,Ruben Duarte,Deportivo Alaves,Defender,180,left,22,2000000," $2,000,000 ",2149,0,3.823383085,7.84764067,4.940920398,10.68306173,0.455965909,0.003968254,0.291666667,0.132936508,0.025793651,0.281746032,0.043650794,0.009920635,0.095238095,0.053571429,0.017857143,0.466019417,0.012135922,0.002427184,0.337378641,0.019417476,0.002427184,0.152912621,0.007281553,0,0.219064324,0.109532162,0,0.164298243,0,0,0.109532162,0,0.054766081,1.800837599,0,0.460679386,0,0.167519776,0.125639833,0,0,1,0,0,0.349673203,0.078431373,0,0.31372549,0.022875817,0,0.160130719,0.019607843,0,0.049019608,0.003267974,0.003267974,2.135877152,6.868310842,2.01023732,1.758957655,1.00511866,0.492063492,5.109353188,5.695672406,4.858073523,5.151233132,5.318752908,0.125639832,0.083759888,0.879478827,1.633317822,0.795718939,0.753838995,0.795718939,0.753838995,0.921358772,0.711959051,1.591437878,0.367858936
225089,Jose Luis Morales,Levante,Midfielder,180,right,31,5000000," $5,000,000 ",3080,7,3.135391924,7.092557997,4.937767221,11.50576082,0.35627081,0.03807947,0.119205298,0.067880795,0.13410596,0.11589404,0.067880795,0.144039735,0.107615894,0.097682119,0.117549669,0.108074534,0.034782609,0.118012422,0.183850932,0.060869565,0.202484472,0.111801242,0.037267081,0.142857143,0.40909091,0.05844156,0.467532466,0.642857142,0.05844156,0.40909091,0.701298701,0.116883116,0.467532466,1.198051948,1.987012987,0.701298701,0.75974026,0.525974026,0.701298701,0.175324675,0.350649351,0.183333333,0.783333333,0.033333333,0.079847909,0.007604563,0.125475285,0.076045627,0.022813688,0.155893536,0.155893536,0.030418251,0.144486692,0.087452471,0.02661597,0.087452471,0.37987013,2.746753247,0.672077922,0.818181818,1.577922078,0.245283019,2.337662338,4.090909091,4.178571429,4.792207792,6.954545455,0.146103896,0.175324675,0.642857143,1.11038961,1.022727273,0.525974026,0.613636364,0.701298701,0.613636364,1.022727273,1.373376623,0.319622467
225946,A. Sanabria,Real Betis,Forward,180,right,22,0, $- ,828,8,2.375,5.379183474,3.303240741,8.213688346,0.241134752,0,0.126126126,0.162162162,0.09009009,0.162162162,0.117117117,0.144144144,0.063063063,0.027027027,0.054054054,0.060606061,0.03030303,0.098484848,0.121212121,0.265151515,0.106060606,0.053030303,0.212121212,0.053030303,0,0,0,0.108695652,0.108695652,0.108695652,0.108695652,0,0,0,0,0.217391304,0.217391304,0.108695652,0.543478261,0.760869565,0.760869565,0.15,0.5,0.35,0.014705882,0,0.014705882,0.102941176,0.029411765,0.117647059,0.147058824,0.117647059,0.161764706,0.088235294,0.176470588,0.029411765,0.326086957,0.869565217,0.652173913,1.195652174,1.304347826,0.38028169,5.97826087,4.239130435,3.369565217,3.152173913,4.565217391,0.108695652,0,0.326086957,1.086956522,1.304347826,0.108695652,0.108695652,0.543478261,0.652173913,0.326086957,0.869565217,0.221574758
225948,Ruben Pena,Eibar,Midfielder,170,right,27,2000000," $2,000,000 ",1703,1,4.575616256,8.328932207,6.544303797,12.39699705,0.422680412,0.006980803,0.038394415,0.109947644,0.172774869,0.052356021,0.090750436,0.293193717,0.013961606,0.055846422,0.127399651,0.029906542,0.020560748,0.321495327,0.037383178,0.029906542,0.373831776,0.007476636,0.009345794,0.170093458,0,0.090152326,0.270456979,0,0,0.540913957,0.180304653,0.090152326,0.180304653,0.211391662,2.800939518,0.105695831,0.951262478,0.422783324,0,0.052847915,0.158543746,0.25,0.666666667,0.083333333,0.052884615,0.028846154,0.168269231,0.038461538,0.024038462,0.197115385,0.052884615,0.033653846,0.283653846,0.019230769,0.004807692,0.096153846,1.109806224,4.650616559,1.215502055,1.426893717,1.638285379,0.295454545,3.065179096,7.927187317,6.975924839,8.191426894,9.988256019,0.211391662,0.264239577,1.321197886,1.955372871,1.638285379,1.109806224,1.796829125,1.268349971,1.426893717,1.638285379,2.061068702,0.399564802
225996,Diego Llorente,Real Sociedad,Defender,186,right,24,17500000," $17,500,000 ",2330,3,6.67611336,8.742768688,12.60323887,15.09060629,0.606060606,0.003053435,0.13740458,0.3,0.210687023,0.081679389,0.057251908,0.148091603,0.005343511,0.003053435,0.021374046,0.12959381,0.234042553,0.454545455,0.025145068,0.039651838,0.107350097,0,0.006769826,0.002901354,0.077253219,0,0.386266094,0.038626609,0,0,0,0,0,0,0.231759657,0,0,0.115879829,0.115879829,0.463519314,0,0,0.333333333,0.666666667,0.047619048,0.116883117,0.16017316,0.060606061,0.125541126,0.255411255,0.056277056,0.03030303,0.095238095,0.012987013,0.034632035,0.004329004,2.703862661,6.334763948,2.240343348,1.506437768,0.463519313,0.521126761,6.103004292,17.96137339,17.84549356,18.61802575,15.06437768,0.811158798,0.618025751,5.716738197,3.012875536,3.785407725,3.283261803,2.819742489,1.506437768,3.862660944,5.291845494,3.206008584,0.447658397
226005,Burgui,Deportivo Alaves,Midfielder,184,right,24,1800000," $1,800,000 ",1026,1,4.390092879,8.147829558,6.517027864,11.37134388,0.421364985,0.019305019,0.104247104,0.061776062,0.057915058,0.204633205,0.096525097,0.127413127,0.127413127,0.084942085,0.084942085,0.164285714,0.053571429,0.057142857,0.239285714,0.121428571,0.110714286,0.164285714,0.039285714,0.05,0.394736842,0.131578947,0,0.263157895,0.131578947,0,0.263157895,0.131578947,0.131578947,0.614035088,0.350877193,0.526315789,0.087719298,0.877192982,0.350877193,0,0,0.214285714,0.785714286,0,0.114285714,0.014285714,0.057142857,0.1,0.057142857,0.114285714,0.185714286,0.085714286,0.114285714,0.114285714,0.014285714,0.028571429,0,1.666666667,0.614035088,0.789473684,1.140350877,0.222222222,2.894736842,4.736842105,5.526315789,5.526315789,6.578947368,0.087719298,0.438596491,1.403508772,1.403508772,0.964912281,1.315789474,1.052631579,1.315789474,0.614035088,1.140350877,1.842105263,0.312945779
226200,M. Lazzari,SPAL,Midfielder,174,right,24,6000000," $6,000,000 ",3119,2,3.197431193,6.595001612,5.08733945,10.62671275,0.322335025,0.00660793,0.017621145,0.123348018,0.310572687,0.015418502,0.046255507,0.285242291,0.016519824,0.046255507,0.0969163,0.006965174,0.012935323,0.367164179,0.002985075,0.012935323,0.394029851,0.000995025,0.0039801,0.19800995,0.086566207,0,0.995511382,0.086566207,0.129849311,1.341776209,0.043283104,0,0.865662071,0.028855402,3.347226675,0.028855402,1.70246874,0.375120231,0.028855403,0,0.288554024,0.208333333,0.791666667,0,0.030927835,0.030927835,0.288659794,0.010309278,0.027491409,0.319587629,0,0.010309278,0.164948454,0.006872852,0,0.109965636,1.385059314,3.40493748,1.2119269,1.009939083,1.009939083,0.210526316,2.164155178,7.992946457,7.213850593,7.3004168,9.666559795,0.49054184,0.173132414,0.981083681,2.481564604,1.09650529,0.981083681,1.269637704,1.70246874,1.09650529,1.615902533,2.250721385,0.443751731
227894,J. Gimenez,Atletico Madrid,Defender,185,right,23,45000000," $45,000,000 ",1668,1,6.070528967,10.05138377,10.12174643,13.96548407,0.638888889,0,0.124567474,0.28200692,0.243944637,0.043252595,0.074394464,0.152249135,0.005190311,0.001730104,0.034602076,0.022675737,0.424036281,0.41723356,0,0.034013605,0.081632653,0.002267574,0.004535147,0.013605442,0.107913669,0.161870504,0.053956835,0,0.053956835,0.053956835,0,0,0,0,0.107913669,0,0,0.161870503,0.053956835,0.215827338,0.107913669,0,0.3,0.7,0.076433121,0.159235669,0.280254777,0.01910828,0.127388535,0.184713376,0.012738854,0.006369427,0.082802548,0,0.025477707,0.025477707,2.913669065,5.935251799,1.510791367,1.672661871,0.539568345,0.656862745,7.122302158,9.658273381,9.76618705,9.820143885,8.363309353,0.269784173,0.377697842,2.805755396,1.78057554,2.482014388,1.348920863,1.294964029,1.456834532,2.643884892,2.805755396,1.510791367,0.368826156
228639,Y. Gerhardt,Wolfsburg,Defender,184,left,24,5000000," $5,000,000 ",1215,1,4.715715716,7.904316523,6.571571572,11.33647494,0.396678967,0,0.272093023,0.141860465,0.076744186,0.223255814,0.062790698,0.076744186,0.053488372,0.025581395,0.037209302,0.306122449,0.051020408,0.06377551,0.285714286,0.066326531,0.091836735,0.089285714,0.010204082,0.035714286,0.192592593,0,0.192592593,0.192592593,0,0.096296296,0.096296296,0.096296296,0.096296296,1.111111111,0.148148148,0.444444444,0.222222222,0.296296297,0.148148148,0.222222222,0.148148148,0.545454545,0.363636364,0.090909091,0.181102362,0.039370079,0.015748031,0.196850394,0.11023622,0.062992126,0.173228346,0.070866142,0.070866142,0.023622047,0.023622047,0.031496063,1.259259259,5.111111111,1.703703704,1.333333333,1.481481481,0.385964912,5.555555556,11.92592593,9.111111111,8.814814815,10.66666667,0.518518519,0.37037037,1.555555556,2.962962963,1.925925926,0.444444444,1.333333333,1.851851852,1.555555556,1.851851852,2.666666667,0.422004091
228765,T. Kleindienst,Freiburg,Forward,194,right,22,2000000," $2,000,000 ",1113,2,1.752118644,5.171706591,2.712923729,7.433922586,0.29390681,0.005464481,0.136612022,0.087431694,0.087431694,0.163934426,0.191256831,0.092896175,0.103825137,0.038251366,0.049180328,0.074733096,0.042704626,0.067615658,0.149466192,0.28113879,0.131672598,0.078291815,0.12455516,0.049822064,0,0.150173277,0,0,0.150173277,0,0.450519831,0.300346554,0,0.404312668,0.566037736,0.242587601,0.404312668,1.132075472,0.64690027,0.808625337,0.64690027,0.5,0.225,0.275,0.05952381,0.029761905,0.017857143,0.083333333,0.053571429,0.125,0.130952381,0.101190476,0.178571429,0.05952381,0.083333333,0.077380952,1.293800539,3.234501348,1.132075472,2.668463612,2.587601078,0.451282051,10.83557951,3.71967655,3.396226415,2.911051213,5.417789757,0.080862534,0.080862534,0.566037736,0.808625337,0.64690027,0.727762803,0.808625337,0.64690027,0.485175202,0.404312668,1.293800539,0.303756086
228768,J. Tah,Bayer Leverkusen,Defender,194,right,22,30000000," $30,000,000 ",2426,0,7.046812749,8.861037572,11.91334661,14.1189149,0.603070175,0.001642036,0.11001642,0.303776683,0.21592775,0.028735632,0.041050903,0.220032841,0.008210181,0.013136289,0.031198686,0.021493213,0.21040724,0.558823529,0.004524887,0.056561086,0.136877828,0.001131222,0.00678733,0.003393665,0.050588324,0.151764971,0.303529941,0,0,0.050588324,0,0,0,0,0.111294312,0,0.074196208,0,0.074196208,0.111294312,0.037098104,0,0.166666667,0.833333333,0.054054054,0.2,0.254054054,0.037837838,0.086486486,0.183783784,0.010810811,0.032432432,0.12972973,0,0.010810811,0,2.411376752,4.266281946,1.521022259,1.669414674,0.370981039,0.651162791,7.122835944,13.80049464,13.68920033,14.24567189,10.64715581,0.927452597,0.593569662,4.525968673,2.48557296,3.524319868,2.411376752,1.261335532,1.409727947,3.672712284,4.340478153,2.114591921,0.387187231
228902,J. Calleri,Las Palmas,Forward,173,right,24,6000000," $6,000,000 ",3109,4,2.055916126,5.338667187,3.204692961,8.831706455,0.333860759,0.038636364,0.05,0.147727273,0.065909091,0.145454545,0.111363636,0.143181818,0.093181818,0.072727273,0.134090909,0.067028986,0.043478261,0.043478261,0.163043478,0.175724638,0.110507246,0.099637681,0.231884058,0.065217391,0.124063778,0.062031889,0.124063778,0.248127555,0.248127555,0.062031889,0,0.124063778,0.248127555,0.318430363,0.318430363,0.260533934,0.434223223,0.521067868,0.318430364,0.926342876,0.463171438,0.116883117,0.558441558,0.324675325,0.018050542,0.014440433,0.02166065,0.097472924,0.068592058,0.061371841,0.140794224,0.140794224,0.108303249,0.061371841,0.19133574,0.075812274,0.636860727,1.650048247,0.636860727,1.852685751,1.765841106,0.432258065,6.831778707,3.386941139,2.344805404,2.952717916,4.747507237,0.05789643,0.05789643,0.260533934,0.752653586,1.157928594,0.289482149,0.347378578,0.492119653,0.839498231,0.405275008,0.752653586,0.237019908
